frame,image_path,track_id,xtl,ytl,xbr,ybr,label,dressCodeStyle,gender,Distracted,location,fashionPersonality,judgmentCalls,age,weight,disability,Crossed,relativePosition
438,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00438.jpg,4,1121.0,756.64,1240.24,1009.17,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
439,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00439.jpg,4,1123.29,756.68,1242.52,1009.2,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
440,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00440.jpg,4,1125.57,756.71,1244.81,1009.24,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
441,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00441.jpg,4,1127.85,756.75,1247.09,1009.27,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
442,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00442.jpg,4,1130.14,756.78,1249.37,1009.3,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
443,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00443.jpg,4,1132.42,756.81,1251.66,1009.34,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
444,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00444.jpg,4,1134.7,756.85,1253.94,1009.37,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
445,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00445.jpg,4,1136.99,756.88,1256.22,1009.41,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
446,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00446.jpg,4,1139.27,756.92,1258.51,1009.44,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
447,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00447.jpg,4,1141.55,756.95,1260.79,1009.47,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
448,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00448.jpg,4,1143.84,756.98,1263.07,1009.51,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
449,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00449.jpg,4,1146.12,757.02,1265.36,1009.54,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
450,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00450.jpg,4,1148.4,757.05,1267.64,1009.58,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
451,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00451.jpg,4,1150.69,757.09,1269.92,1009.61,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
452,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00452.jpg,4,1152.97,757.12,1272.2,1009.64,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
453,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00453.jpg,4,1155.25,757.16,1274.49,1009.68,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
454,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00454.jpg,4,1157.54,757.19,1276.77,1009.71,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
455,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00455.jpg,4,1159.82,757.22,1279.05,1009.75,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
456,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00456.jpg,4,1162.1,757.26,1281.34,1009.78,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
457,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00457.jpg,4,1164.39,757.29,1283.62,1009.81,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
458,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00458.jpg,4,1166.67,757.33,1285.9,1009.85,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
459,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00459.jpg,4,1168.95,757.36,1288.19,1009.88,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
460,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00460.jpg,4,1171.24,757.39,1290.47,1009.92,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
461,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00461.jpg,4,1173.52,757.43,1292.75,1009.95,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
462,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00462.jpg,4,1175.8,757.46,1295.04,1009.99,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
463,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00463.jpg,4,1178.09,757.5,1297.32,1010.02,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
464,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00464.jpg,4,1182.38,757.56,1301.61,1010.09,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
465,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00465.jpg,4,1186.67,757.63,1305.91,1010.16,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
466,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00466.jpg,4,1190.97,757.7,1310.2,1010.22,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
467,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00467.jpg,4,1195.26,757.77,1314.5,1010.29,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
468,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00468.jpg,4,1199.56,757.84,1318.79,1010.36,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
469,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00469.jpg,4,1203.85,757.91,1323.08,1010.43,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
470,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00470.jpg,4,1208.14,757.97,1327.38,1010.5,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
471,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00471.jpg,4,1212.44,758.04,1331.67,1010.56,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
472,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00472.jpg,4,1216.73,758.11,1335.97,1010.63,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
473,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00473.jpg,4,1221.02,758.18,1340.26,1010.7,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
474,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00474.jpg,4,1225.32,758.25,1344.55,1010.77,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
475,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00475.jpg,4,1229.61,758.31,1348.85,1010.84,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
476,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00476.jpg,4,1233.91,758.38,1353.14,1010.91,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
477,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00477.jpg,4,1238.2,758.45,1357.44,1010.97,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
478,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00478.jpg,4,1242.49,758.52,1361.73,1011.04,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
479,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00479.jpg,4,1246.79,758.59,1366.02,1011.11,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
480,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00480.jpg,4,1251.08,758.65,1370.32,1011.18,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
481,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00481.jpg,4,1255.38,758.72,1374.61,1011.25,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
482,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00482.jpg,4,1259.67,758.79,1378.9,1011.31,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
483,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00483.jpg,4,1261.83,759.09,1381.07,1011.62,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
484,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00484.jpg,4,1264.0,759.39,1383.23,1011.92,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
485,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00485.jpg,4,1266.16,759.7,1385.4,1012.22,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
486,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00486.jpg,4,1268.33,760.0,1387.56,1012.52,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
487,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00487.jpg,4,1270.49,760.3,1389.73,1012.82,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
488,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00488.jpg,4,1272.66,760.6,1391.89,1013.12,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
489,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00489.jpg,4,1274.82,760.9,1394.05,1013.43,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
490,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00490.jpg,4,1276.98,761.2,1396.22,1013.73,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
491,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00491.jpg,4,1279.15,761.51,1398.38,1014.03,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
492,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00492.jpg,4,1281.31,761.81,1400.55,1014.33,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
493,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00493.jpg,4,1283.48,762.11,1402.71,1014.63,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
494,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00494.jpg,4,1285.64,762.41,1404.88,1014.93,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
495,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00495.jpg,4,1287.8,762.71,1407.04,1015.23,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
496,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00496.jpg,4,1289.97,763.01,1409.2,1015.54,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
497,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00497.jpg,4,1292.13,763.31,1411.37,1015.84,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
498,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00498.jpg,4,1294.3,763.62,1413.53,1016.14,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
499,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00499.jpg,4,1296.46,763.92,1415.7,1016.44,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
500,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00500.jpg,4,1298.63,764.22,1417.86,1016.74,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
501,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00501.jpg,4,1300.79,764.52,1420.02,1017.04,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
502,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00502.jpg,4,1302.95,764.82,1422.19,1017.35,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
503,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00503.jpg,4,1305.12,765.12,1424.35,1017.65,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
504,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00504.jpg,4,1307.28,765.43,1426.52,1017.95,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
505,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00505.jpg,4,1309.45,765.73,1428.68,1018.25,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
506,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00506.jpg,4,1311.61,766.03,1430.85,1018.55,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
507,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00507.jpg,4,1313.77,766.33,1433.01,1018.85,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
508,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00508.jpg,4,1315.94,766.63,1435.17,1019.16,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
509,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00509.jpg,4,1318.1,766.93,1437.34,1019.46,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
510,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00510.jpg,4,1320.27,767.23,1439.5,1019.76,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
511,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00511.jpg,4,1322.43,767.54,1441.67,1020.06,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
512,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00512.jpg,4,1324.6,767.84,1443.83,1020.36,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
513,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00513.jpg,4,1326.76,768.14,1445.99,1020.66,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
514,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00514.jpg,4,1328.92,768.44,1448.16,1020.96,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
515,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00515.jpg,4,1331.09,768.74,1450.32,1021.27,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
516,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00516.jpg,4,1333.25,769.04,1452.49,1021.57,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
517,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00517.jpg,4,1335.42,769.35,1454.65,1021.87,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
518,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00518.jpg,4,1337.58,769.65,1456.82,1022.17,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
519,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00519.jpg,4,1339.75,769.95,1458.98,1022.47,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
520,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00520.jpg,4,1341.91,770.25,1461.14,1022.77,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
521,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00521.jpg,4,1344.07,770.55,1463.31,1023.08,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
522,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00522.jpg,4,1346.24,770.85,1465.47,1023.38,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
523,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00523.jpg,4,1348.4,771.16,1467.64,1023.68,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
524,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00524.jpg,4,1350.57,771.46,1469.8,1023.98,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
525,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00525.jpg,4,1352.73,771.76,1471.97,1024.28,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
526,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00526.jpg,4,1354.89,772.06,1474.13,1024.58,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
527,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00527.jpg,4,1357.06,772.36,1476.29,1024.88,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
528,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00528.jpg,4,1359.22,772.66,1478.46,1025.19,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
529,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00529.jpg,4,1361.39,772.96,1480.62,1025.49,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
530,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00530.jpg,4,1363.55,773.27,1482.79,1025.79,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
531,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00531.jpg,4,1365.72,773.57,1484.95,1026.09,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
532,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00532.jpg,4,1367.88,773.87,1487.11,1026.39,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
533,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00533.jpg,4,1370.04,774.17,1489.28,1026.69,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
534,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00534.jpg,4,1372.21,774.47,1491.44,1027.0,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
535,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00535.jpg,4,1374.37,774.77,1493.61,1027.3,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
536,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00536.jpg,4,1376.54,775.08,1495.77,1027.6,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
537,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00537.jpg,4,1378.7,775.38,1497.94,1027.9,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
538,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00538.jpg,4,1380.86,775.68,1500.1,1028.2,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
